18 78 -0.016749 -0.031762
18 82 -0.015497 -0.027830
18 86 -0.014248 -0.024220
18 90 -0.013035 -0.020918
18 94 -0.011887 -0.017908
18 98 -0.010825 -0.015168
18 102 -0.009864 -0.012673
18 106 -0.009017 -0.010395
18 110 -0.008294 -0.008305
18 114 -0.007699 -0.006372
18 118 -0.007238 -0.004566
18 122 -0.006911 -0.002855
18 126 -0.006724 -0.001210
22 2 0.110119 -0.017887
22 6 0.099634 -0.050714
22 10 0.082020 -0.076270
22 14 0.061608 -0.093308
22 18 0.041703 -0.102788
22 22 0.024121 -0.106474
22 26 0.009546 -0.106079
22 30 -0.001994 -0.102971
22 34 -0.010778 -0.098146
22 38 -0.017203 -0.092298
22 42 -0.021678 -0.085903
22 46 -0.024579 -0.079283
22 50 -0.026235 -0.072654
22 54 -0.026922 -0.066162
22 58 -0.026870 -0.059903
22 62 -0.026266 -0.053939
22 66 -0.025263 -0.048312
22 70 -0.023983 -0.043042
22 74 -0.022525 -0.038140
22 78 -0.020968 -0.033607
22 82 -0.019376 -0.029435
22 86 -0.017799 -0.025612
22 90 -0.016276 -0.022120
22 94 -0.014838 -0.018939
22 98 -0.013510 -0.016043
22 102 -0.012312 -0.013407
22 106 -0.011257 -0.010999
22 110 -0.010356 -0.008789
22 114 -0.009618 -0.006743
22 118 -0.009044 -0.004826
22 122 -0.008634 -0.003008
22 126 -0.008388 -0.001266
26 2 0.152075 -0.025794
26 6 0.133614 -0.071150
26 10 0.104825 -0.102635
26 14 0.074238 -0.120233
26 18 0.046702 -0.127402
26 22 0.023950 -0.127735
26 26 0.006086 -0.123920
26 30 -0.007434 -0.117742
26 34 -0.017333 -0.110321
26 38 -0.024309 -0.102348
26 42 -0.028972 -0.094241
26 46 -0.031831 -0.086251
26 50 -0.033296 -0.078525
26 54 -0.033700 -0.071152
26 58 -0.033307 -0.064178
26 62 -0.032329 -0.057629
26 66 -0.030934 -0.051514
26 70 -0.029257 -0.045833
26 74 -0.027404 -0.040577
26 78 -0.025461 -0.035736
26 82 -0.023497 -0.031292
26 86 -0.021565 -0.027226
26 90 -0.019710 -0.023516
26 94 -0.017964 -0.020137
26 98 -0.016356 -0.017061
26 102 -0.014906 -0.014260
26 106 -0.013631 -0.011702
26 110 -0.012545 -0.009352
26 114 -0.011656 -0.007176
26 118 -0.010971 -0.005131
26 122 -0.010481 -0.003175
26 126 -0.010142 -0.001289
30 2 0.214694 -0.041042
30 6 0.178449 -0.106985
30 10 0.129357 -0.143608
30 14 0.083919 -0.157884
30 18 0.047230 -0.159109
30 22 0.019299 -0.153498
30 26 -0.001297 -0.144595
30 30 -0.016113 -0.134321
30 34 -0.026484 -0.123693
30 38 -0.033469 -0.113235
30 42 -0.037885 -0.103205
30 46 -0.040359 -0.093723
30 50 -0.041371 -0.084829
30 54 -0.041291 -0.076530
30 58 -0.040406 -0.068812
30 62 -0.038939 -0.061652
30 66 -0.037065 -0.055028
30 70 -0.034924 -0.048912
30 74 -0.032625 -0.043280
30 78 -0.030256 -0.038106
30 82 -0.027887 -0.033365
30 86 -0.025575 -0.029032
30 90 -0.023364 -0.025080
30 94 -0.021290 -0.021480
30 98 -0.019384 -0.018203
30 102 -0.017667 -0.015218
30 106 -0.016159 -0.012490
30 110 -0.014875 -0.009985
30 114 -0.013828 -0.007665
30 118 -0.013031 -0.005488
30 122 -0.012504 -0.003388
30 126 -0.012160 -0.001121
34 2 0.319058 -0.077840
34 6 0.234601 -0.175513
34 10 0.149068 -0.207096
34 14 0.084843 -0.208330
34 18 0.039465 -0.197645
34 22 0.007884 -0.182801
34 26 -0.013911 -0.167066
34 30 -0.028757 -0.151802
34 34 -0.038626 -0.137526
34 38 -0.044889 -0.124383
34 42 -0.048519 -0.112356
34 46 -0.050213 -0.101365
34 50 -0.050482 -0.091312
34 54 -0.049707 -0.082104
34 58 -0.048173 -0.073656
34 62 -0.046103 -0.065896
34 66 -0.043667 -0.058764
34 70 -0.040999 -0.052211
34 74 -0.038206 -0.046192
34 78 -0.035372 -0.040673
34 82 -0.032568 -0.035619
34 86 -0.029848 -0.030999
34 90 -0.027259 -0.026785
34 94 -0.024838 -0.022944
34 98 -0.022614 -0.019446
34 102 -0.020614 -0.016258
34 106 -0.018857 -0.013346
34 110 -0.017361 -0.010672
34 114 -0.016140 -0.008199
34 118 -0.015211 -0.005892
34 122 -0.014608 -0.003730
34 126 -0.014396 -0.001945
38 2 0.519217 -0.220455
38 6 0.278815 -0.310152
38 10 0.145776 -0.297748
38 14 0.067600 -0.269509
38 18 0.018826 -0.240123
38 22 -0.012483 -0.213202
38 26 -0.032767 -0.189491
38 30 -0.045799 -0.168843
38 34 -0.053908 -0.150857
38 38 -0.058588 -0.135101
38 42 -0.060836 -0.121193
38 46 -0.061337 -0.108813
38 50 -0.060574 -0.097708
38 54 -0.058900 -0.087677
38 58 -0.056576 -0.078564
38 62 -0.053801 -0.070249
38 66 -0.050729 -0.062639
38 70 -0.047481 -0.055662
38 74 -0.044153 -0.049260
38 78 -0.040823 -0.043389
38 82 -0.037555 -0.038011
38 86 -0.034404 -0.033091
38 90 -0.031415 -0.028597
38 94 -0.028624 -0.024499
38 98 -0.026064 -0.020764
38 102 -0.023761 -0.017359
38 106 -0.021739 -0.014247
38 110 -0.020014 -0.011392
38 114 -0.018602 -0.008754
38 118 -0.017513 -0.006298
38 122 -0.016744 -0.003993
38 126 -0.016230 -0.001789
42 2 0.454832 -0.714216
42 6 0.219109 -0.498961
42 10 0.093575 -0.398851
42 14 0.023571 -0.330944
42 18 -0.017727 -0.280165
42 22 -0.042773 -0.240736
42 26 -0.058029 -0.209345
42 30 -0.067098 -0.183802
42 34 -0.072095 -0.162593
42 38 -0.074323 -0.144649
42 42 -0.074621 -0.129207
42 46 -0.073552 -0.115713
42 50 -0.071506 -0.103765
42 54 -0.068766 -0.093068
42 58 -0.065539 -0.083403
42 62 -0.061983 -0.074612
42 66 -0.058222 -0.066573
42 70 -0.054356 -0.059201
42 74 -0.050463 -0.052430
42 78 -0.046612 -0.046209
42 82 -0.042860 -0.040499
42 86 -0.039256 -0.035267
42 90 -0.035845 -0.030481
42 94 -0.032665 -0.026111
42 98 -0.029748 -0.022125
42 102 -0.027123 -0.018490
42 106 -0.024815 -0.015169
42 110 -0.022845 -0.012122
42 114 -0.021227 -0.009309
42 118 -0.019972 -0.006686
42 122 -0.019083 -0.004207
42 126 -0.018561 -0.001803
46 2 0.120972 -0.851391
46 6 0.052718 -0.620000
46 10 -0.007962 -0.472971
46 14 -0.046327 -0.376484
46 18 -0.068834 -0.309535
46 22 -0.081654 -0.260828
46 26 -0.088568 -0.223948
46 30 -0.091754 -0.195046
46 34 -0.092491 -0.171707
46 38 -0.091564 -0.152362
46 42 -0.089474 -0.135956
46 46 -0.086560 -0.121763
46 50 -0.083060 -0.109275
46 54 -0.079146 -0.098128
46 58 -0.074950 -0.088066
46 62 -0.070573 -0.078901
46 66 -0.066100 -0.070502
46 70 -0.061598 -0.062775
46 74 -0.057127 -0.055652
46 78 -0.052742 -0.049086
46 82 -0.048490 -0.043041
46 86 -0.044417 -0.037486
46 90 -0.040565 -0.032395
46 94 -0.036973 -0.027740
46 98 -0.033677 -0.023492
46 102 -0.030709 -0.019618
46 106 -0.028096 -0.016080
46 110 -0.025862 -0.012837
46 114 -0.024024 -0.009845
46 118 -0.022597 -0.007056
46 122 -0.021589 -0.004419
46 126 -0.021017 -0.001878
50 2 -0.134472 -0.873891
50 6 -0.133835 -0.655384
50 10 -0.132573 -0.499514
50 14 -0.130714 -0.394170
50 18 -0.128292 -0.321706
50 22 -0.125354 -0.269874
50 26 -0.121951 -0.231248
50 30 -0.118141 -0.201364
50 34 -0.113981 -0.177461
50 38 -0.109529 -0.157777
50 42 -0.104840 -0.141143
50 46 -0.099965 -0.126769
50 50 -0.094951 -0.114105
50 54 -0.089840 -0.102766
50 58 -0.084672 -0.092482
50 62 -0.079482 -0.083063
50 66 -0.074306 -0.074378
50 70 -0.069178 -0.066338
50 74 -0.064135 -0.058884
50 78 -0.059214 -0.051976
50 82 -0.054454 -0.045589
50 86 -0.049898 -0.039700
50 90 -0.045586 -0.034291
50 94 -0.041561 -0.029340
50 98 -0.037861 -0.024820
50 102 -0.034524 -0.020701
50 106 -0.031583 -0.016944
50 110 -0.029065 -0.013506
50 114 -0.026991 -0.010339
50 118 -0.025378 -0.007391
50 122 -0.024237 -0.004611
50 126 -0.023585 -0.001951
54 2 -0.389361 -0.851946
54 6 -0.319840 -0.621658
54 10 -0.256652 -0.475710
54 14 -0.214590 -0.380267
54 18 -0.187270 -0.314309
54 22 -0.168612 -0.266525
54 26 -0.154940 -0.230483
54 30 -0.144189 -0.202316
54 34 -0.135194 -0.179595
54 38 -0.127286 -0.160735
54 42 -0.120071 -0.144671
54 46 -0.113312 -0.130669
54 50 -0.106861 -0.118217
54 54 -0.100629 -0.106954
54 58 -0.094558 -0.096631
54 62 -0.088615 -0.087076
54 66 -0.082786 -0.078176
54 70 -0.077070 -0.069860
54 74 -0.071478 -0.062087
54 78 -0.066032 -0.054836
54 82 -0.060764 -0.048094
54 86 -0.055713 -0.041857
54 90 -0.050922 -0.036115
54 94 -0.046438 -0.030855
54 98 -0.042307 -0.026056
54 102 -0.038572 -0.021690
54 106 -0.035274 -0.017718
54 110 -0.032447 -0.014094
54 114 -0.030119 -0.010764
54 118 -0.028306 -0.007668
54 122 -0.027012 -0.004751
54 126 -0.026243 -0.001987
58 2 -0.721558 -0.715325
58 6 -0.484590 -0.502275
58 10 -0.356592 -0.404327
58 14 -0.282958 -0.338510
58 18 -0.236936 -0.289716
58 22 -0.206168 -0.252137
58 26 -0.184293 -0.222426
58 30 -0.167824 -0.198361
58 34 -0.154757 -0.178393
58 38 -0.143902 -0.161426
58 42 -0.134523 -0.146670
58 46 -0.126151 -0.133558
58 50 -0.118478 -0.121679
58 54 -0.111297 -0.110742
58 58 -0.104466 -0.100544
58 62 -0.097886 -0.090955
58 66 -0.091494 -0.081895
58 70 -0.085255 -0.073325
58 74 -0.079158 -0.065231
58 78 -0.073210 -0.057620
58 82 -0.067438 -0.050503
58 86 -0.061881 -0.043894
58 90 -0.056588 -0.037799
58 94 -0.051615 -0.032218
58 98 -0.047016 -0.027135
58 102 -0.042847 -0.022525
58 106 -0.039158 -0.018348
58 110 -0.035994 -0.014557
58 114 -0.033390 -0.011088
58 118 -0.031372 -0.007868
58 122 -0.029928 -0.004807
58 126 -0.028955 -0.001886
62 2 -0.783174 -0.222118
62 6 -0.541562 -0.315118
62 10 -0.406130 -0.305956
62 14 -0.324431 -0.280854
62 18 -0.271082 -0.254453
62 22 -0.234239 -0.230318
62 26 -0.207569 -0.209141
62 30 -0.187410 -0.190726
62 34 -0.171546 -0.174618
62 38 -0.158588 -0.160342
62 42 -0.147635 -0.147474
62 46 -0.138086 -0.135669
62 50 -0.129526 -0.124659
62 54 -0.121662 -0.114247
62 58 -0.114281 -0.104303
62 62 -0.107232 -0.094750
62 66 -0.100406 -0.085557
62 70 -0.093738 -0.076727
62 74 -0.087196 -0.068288
62 78 -0.080776 -0.060282
62 82 -0.074505 -0.052751
62 86 -0.068427 -0.045737
62 90 -0.062602 -0.039264
62 94 -0.057099 -0.033346
62 98 -0.051989 -0.027976
62 102 -0.047340 -0.023130
62 106 -0.043217 -0.018770
62 110 -0.039676 -0.014840
62 114 -0.036766 -0.011276
62 118 -0.034537 -0.007993
62 122 -0.033047 -0.004848
62 126 -0.032084 -0.001250
66 2 -0.579145 -0.080051
66 6 -0.493524 -0.182122
66 10 -0.405693 -0.218024
66 14 -0.338091 -0.223444
66 18 -0.288339 -0.216752
66 22 -0.251483 -0.205642
66 26 -0.223622 -0.193315
66 30 -0.202030 -0.181060
66 34 -0.184847 -0.169324
66 38 -0.170799 -0.158184
66 42 -0.159000 -0.147565
66 46 -0.148820 -0.137345
66 50 -0.139798 -0.127403
66 54 -0.131589 -0.117650
66 58 -0.123932 -0.108033
66 62 -0.116627 -0.098541
66 66 -0.109532 -0.089200
66 70 -0.102551 -0.080070
66 74 -0.095636 -0.071229
66 78 -0.088780 -0.062765
66 82 -0.082011 -0.054763
66 86 -0.075387 -0.047294
66 90 -0.068987 -0.040411
66 94 -0.062901 -0.034140
66 98 -0.057219 -0.028483
66 102 -0.052032 -0.023417
66 106 -0.047419 -0.018901
66 110 -0.043450 -0.014875
66 114 -0.040186 -0.011270
66 118 -0.037687 -0.008013
66 122 -0.036049 -0.005073
66 126 -0.035451 -0.003056
70 2 -0.469818 -0.043797
70 6 -0.432464 -0.115219
70 10 -0.381188 -0.157233
70 14 -0.332551 -0.176744
70 18 -0.291735 -0.182978
70 22 -0.258850 -0.182069
70 26 -0.232591 -0.177474
70 30 -0.211515 -0.171019
70 34 -0.194397 -0.163626
70 38 -0.180271 -0.155727
70 42 -0.168391 -0.147498
70 46 -0.158177 -0.138993
70 50 -0.149173 -0.130219
70 54 -0.141012 -0.121180
70 58 -0.133398 -0.111899
70 62 -0.126094 -0.102435
70 66 -0.118923 -0.092883
70 70 -0.111766 -0.083364
70 74 -0.104559 -0.074022
70 78 -0.097297 -0.065002
70 82 -0.090020 -0.056442
70 86 -0.082809 -0.048453
70 90 -0.075771 -0.041115
70 94 -0.069026 -0.034473
70 98 -0.062696 -0.028535
70 102 -0.056895 -0.023276
70 106 -0.051724 -0.018646
70 110 -0.047267 -0.014576
70 114 -0.043590 -0.010986
70 118 -0.040741 -0.007798
70 122 -0.038725 -0.004949
70 126 -0.037379 -0.002323
74 2 -0.401161 -0.029080
74 6 -0.381652 -0.080978
74 10 -0.350805 -0.118911
74 14 -0.317218 -0.142792
74 18 -0.285833 -0.155996
74 22 -0.258501 -0.162023
74 26 -0.235449 -0.163453
74 30 -0.216253 -0.161951
74 34 -0.200302 -0.158513
74 38 -0.186983 -0.153706
74 42 -0.175743 -0.147831
74 46 -0.166095 -0.141047
74 50 -0.157617 -0.133445
74 54 -0.149934 -0.125098
74 58 -0.142724 -0.116096
74 62 -0.135713 -0.106566
74 66 -0.128689 -0.096673
74 70 -0.121505 -0.086618
74 74 -0.114090 -0.076620
74 78 -0.106441 -0.066902
74 82 -0.098624 -0.057662
74 86 -0.090756 -0.049064
74 90 -0.082985 -0.041220
74 94 -0.075478 -0.034191
74 98 -0.068395 -0.027988
74 102 -0.061886 -0.022576
74 106 -0.056075 -0.017893
74 110 -0.051062 -0.013849
74 114 -0.046921 -0.010347
74 118 -0.043698 -0.007280
74 122 -0.041413 -0.004535
74 126 -0.040072 -0.001949
78 2 -0.352120 -0.021686
78 6 -0.340649 -0.062083
78 10 -0.321103 -0.095120
78 14 -0.297894 -0.119478
78 18 -0.274440 -0.136031
78 22 -0.252685 -0.146433
78 26 -0.233455 -0.152270
78 30 -0.216913 -0.154762
78 34 -0.202893 -0.154743
78 38 -0.191083 -0.152742
78 42 -0.181117 -0.149078
78 46 -0.172607 -0.143935
78 50 -0.165170 -0.137437
78 54 -0.158426 -0.129696
78 58 -0.152020 -0.120850
78 62 -0.145633 -0.111088
78 66 -0.139005 -0.100653
78 70 -0.131959 -0.089838
78 74 -0.124409 -0.078962
78 78 -0.116371 -0.068341
78 82 -0.107946 -0.058258
78 86 -0.099306 -0.048936
78 90 -0.090665 -0.040525
78 94 -0.082250 -0.033100
78 98 -0.074279 -0.026663
78 102 -0.066941 -0.021165
78 106 -0.060392 -0.016514
78 110 -0.054749 -0.012595
78 114 -0.050093 -0.009282
78 118 -0.046476 -0.006445
78 122 -0.043930 -0.003951
78 126 -0.042488 -0.001662
82 2 -0.313726 -0.017565
82 6 -0.306446 -0.051072
82 10 -0.293505 -0.080320
82 14 -0.277278 -0.104024
82 18 -0.259970 -0.122127
82 22 -0.243156 -0.135269
82 26 -0.227756 -0.144286
82 30 -0.214195 -0.149942
82 34 -0.202575 -0.152820
82 38 -0.192796 -0.153318
82 42 -0.184639 -0.151683
82 46 -0.177803 -0.148064
82 50 -0.171929 -0.142564
82 54 -0.166620 -0.135296
82 58 -0.161466 -0.126422
82 62 -0.156079 -0.116185
82 66 -0.150133 -0.104917
82 70 -0.143398 -0.093024
82 74 -0.135775 -0.080954
82 78 -0.127304 -0.069152
82 82 -0.118145 -0.058006
82 86 -0.108556 -0.047817
82 90 -0.098842 -0.038774
82 94 -0.089321 -0.030956
82 98 -0.080281 -0.024348
82 102 -0.071967 -0.018862
82 106 -0.064566 -0.014367
82 110 -0.058210 -0.010707
82 114 -0.052987 -0.007721
82 118 -0.048943 -0.005251
82 122 -0.046106 -0.003155
82 126 -0.044503 -0.001305
86 2 -0.281480 -0.015163
86 6 -0.276638 -0.044509
86 10 -0.267812 -0.071190
86 14 -0.256365 -0.094165
86 18 -0.243720 -0.113077
86 22 -0.231060 -0.128052
86 26 -0.219215 -0.139450
86 30 -0.208687 -0.147667
86 34 -0.199716 -0.153035
86 38 -0.192339 -0.155780
86 42 -0.186444 -0.156026
86 46 -0.181788 -0.153828
86 50 -0.178018 -0.149219
86 54 -0.174691 -0.142267
86 58 -0.171309 -0.133127
86 62 -0.167371 -0.122088
86 66 -0.162438 -0.109582
86 70 -0.156204 -0.096165
86 74 -0.148544 -0.082464
86 78 -0.139534 -0.069097
86 82 -0.129430 -0.056600
86 86 -0.118616 -0.045370
86 90 -0.107538 -0.035633
86 94 -0.096636 -0.027459
86 98 -0.086296 -0.020785
86 102 -0.076824 -0.015464
86 106 -0.068441 -0.011298
86 110 -0.061290 -0.008076
86 114 -0.055449 -0.005589
86 118 -0.050953 -0.003646
86 122 -0.047797 -0.002088
86 126 -0.045980 -0.000815
90 2 -0.252853 -0.013762
90 6 -0.249551 -0.040648
90 10 -0.243445 -0.065758
90 14 -0.235372 -0.088279
90 18 -0.226282 -0.107787
90 22 -0.217052 -0.124170
90 26 -0.208389 -0.137499
90 30 -0.200795 -0.147910
90 34 -0.194575 -0.155518
90 38 -0.189861 -0.160370
90 42 -0.186615 -0.162435
90 46 -0.184635 -0.161625
90 50 -0.183553 -0.157843
90 54 -0.182845 -0.151057
90 58 -0.181868 -0.141371
90 62 -0.179936 -0.129103
90 66 -0.176431 -0.114806
90 70 -0.170912 -0.099242
90 74 -0.163210 -0.083295
90 78 -0.153458 -0.067838
90 82 -0.142061 -0.053613
90 86 -0.129605 -0.041138
90 90 -0.116742 -0.030669
90 94 -0.104089 -0.022231
90 98 -0.092155 -0.015672
90 102 -0.081315 -0.010742
90 106 -0.071812 -0.007146
90 110 -0.063786 -0.004596
90 114 -0.057296 -0.002826
90 118 -0.052350 -0.001600
90 122 -0.048896 -0.000703
90 126 -0.046753 -0.000055
94 2 -0.226299 -0.012986
94 6 -0.224034 -0.038521
94 10 -0.219818 -0.062812
94 14 -0.214202 -0.085231
94 18 -0.207854 -0.105369
94 22 -0.201445 -0.123013
94 26 -0.195577 -0.138076
94 30 -0.190734 -0.150519
94 34 -0.187269 -0.160284
94 38 -0.185388 -0.167249
94 42 -0.185129 -0.171207
94 46 -0.186331 -0.171878
94 50 -0.188598 -0.168965
94 54 -0.191287 -0.162247
94 58 -0.193532 -0.151710
94 62 -0.194352 -0.137665
94 66 -0.192823 -0.120816
94 70 -0.188277 -0.102224
94 74 -0.180463 -0.083158
94 78 -0.169609 -0.064882
94 82 -0.156363 -0.048438
94 86 -0.141631 -0.034494
94 90 -0.126384 -0.023313
94 94 -0.111485 -0.014807
94 98 -0.097596 -0.008661
94 102 -0.085153 -0.004455
94 106 -0.074402 -0.001757
94 110 -0.065443 -0.000179
94 114 -0.058294 0.000605
94 118 -0.052937 0.000863
94 122 -0.049365 0.000883
94 126 -0.047212 0.001513
98 2 -0.200826 -0.012618
98 6 -0.199291 -0.037543
98 10 -0.196436 -0.061569
98 14 -0.192652 -0.084210
98 18 -0.188438 -0.105108
98 22 -0.184337 -0.124022
98 26 -0.180880 -0.140786
98 30 -0.178550 -0.155258
98 34 -0.177755 -0.167255
98 38 -0.178791 -0.176508
98 42 -0.181802 -0.182619
98 46 -0.186703 -0.185066
98 50 -0.193093 -0.183251
98 54 -0.200176 -0.176638
98 58 -0.206761 -0.164955
98 62 -0.211390 -0.148437
98 66 -0.212622 -0.127972
98 70 -0.209388 -0.105070
98 74 -0.201290 -0.081616
98 78 -0.188716 -0.059491
98 82 -0.172725 -0.040187
98 86 -0.154756 -0.024566
98 90 -0.136271 -0.012820
98 94 -0.118480 -0.004625
98 98 -0.102216 0.000630
98 102 -0.087943 0.003627
98 106 -0.075851 0.004992
98 110 -0.065951 0.005231
98 114 -0.058169 0.004722
98 118 -0.052411 0.003724
98 122 -0.048658 0.002354
98 126 -0.047050 -0.000220
102 2 -0.175780 -0.012518
102 6 -0.174772 -0.037329
102 10 -0.172916 -0.061484
102 14 -0.170508 -0.084611
102 18 -0.167949 -0.106416
102 22 -0.165704 -0.126674
102 26 -0.164269 -0.145202
102 30 -0.164148 -0.161813
102 34 -0.165829 -0.176254
102 38 -0.169747 -0.188146
102 42 -0.176217 -0.196909
102 46 -0.185323 -0.201726
102 50 -0.196741 -0.201572
102 54 -0.209539 -0.195369
102 58 -0.222068 -0.182341
102 62 -0.232100 -0.162472
102 66 -0.237292 -0.136864
102 70 -0.235860 -0.107734
102 74 -0.227134 -0.077985
102 78 -0.211782 -0.050517
102 82 -0.191592 -0.027533
102 86 -0.168910 -0.010115
102 90 -0.145982 0.001781
102 94 -0.124489 0.008971
102 98 -0.105408 0.012577
102 102 -0.089142 0.013680
102 106 -0.075713 0.013151
102 110 -0.064958 0.011621
102 114 -0.056643 0.009506
102 118 -0.050536 0.007053
102 122 -0.046401 0.004367
102 126 -0.043846 0.001556
106 2 -0.150732 -0.012590
106 6 -0.150107 -0.037608
106 10 -0.148980 -0.062152
106 14 -0.147593 -0.085952
106 18 -0.146284 -0.108782
106 22 -0.145470 -0.130468
106 26 -0.145638 -0.150854
106 30 -0.147332 -0.169771
106 34 -0.151148 -0.186966
106 38 -0.157718 -0.202016
106 42 -0.167643 -0.214212
106 46 -0.181352 -0.222427
106 50 -0.198810 -0.225048
106 54 -0.219088 -0.220108
106 58 -0.239961 -0.205822
106 62 -0.257931 -0.181519
106 66 -0.269040 -0.148506
106 70 -0.270178 -0.110165
106 74 -0.260179 -0.071149
106 78 -0.240214 -0.036107
106 82 -0.213402 -0.008414
106 86 -0.183714 0.010637
106 90 -0.154670 0.021733
106 94 -0.128532 0.026680
106 98 -0.106282 0.027471
106 102 -0.088030 0.025740
106 106 -0.073453 0.022632
106 110 -0.062086 0.018862
106 114 -0.053474 0.014838
106 118 -0.047228 0.010763
106 122 -0.043035 0.006728
106 126 -0.040680 0.002812
110 2 -0.125420 -0.012761
110 6 -0.125064 -0.038170
110 10 -0.124455 -0.063253
110 14 -0.123792 -0.087826
110 18 -0.123369 -0.111742
110 22 -0.123569 -0.134897
110 26 -0.124872 -0.157209
110 30 -0.127865 -0.178587
110 34 -0.133269 -0.198870
110 38 -0.141960 -0.217712
110 42 -0.154963 -0.234408
110 46 -0.173332 -0.247619
110 50 -0.197775 -0.255048
110 54 -0.227840 -0.253314
110 58 -0.260763 -0.238603
110 62 -0.290935 -0.208598
110 66 -0.311317 -0.164686
